Q2,x,y,gen,rec,gen_rec,purity,stability
22.0,0.032,0.06875,585390.0050690763,529211.448130998,278353.06692650303,0.5259770322610275,0.4755002041650117
22.0,0.05,0.044,539615.3272533482,510704.37539009587,282536.13147885416,0.553228335400577,0.5235880398671554
22.0,0.08,0.0275,495274.8429984261,474485.0121732384,263533.0667981733,0.5554086220577084,0.5320945945946436
22.0,0.13,0.016923076923076923,358548.3902015776,341188.6723093178,162900.48528158758,0.4774498642613311,0.4543333333333449
22.0,0.2,0.011,329984.03511552274,275335.28464230424,131109.19468371122,0.47618014107432266,0.3973198116624392
22.0,0.32,0.006875,201026.13077302577,49730.6617209607,32508.387378277603,0.6536890170632059,0.1617122473246133
27.0,0.0032,0.84375,425716.4552993301,186741.53450948026,46850.32298634125,0.2508832494570875,0.11005053340820432
27.0,0.005,0.54,555152.424162081,277265.4701428891,120950.32362800007,0.43622569938358413,0.21786867599570764
27.0,0.008,0.3375,576784.8437042397,395233.8663256945,204850.6469351763,0.5183023632047971,0.3551595524244018
27.0,0.013,0.2076923076923077,572243.230761687,506049.2221239794,273333.38946368167,0.5401320217753767,0.47765246449461707
27.0,0.02,0.135,551925.4886502672,523420.8916292433,281819.0346984511,0.5384176275831059,0.5106106539628004
27.0,0.032,0.084375,523958.7142145482,496057.6736503635,276082.2604552267,0.5565527460216608,0.5269160583942074
27.0,0.05,0.054,487147.7461538582,484703.64129398187,273333.38946368167,0.5639185807104342,0.5610893032385158
27.0,0.08,0.03375,459420.00397827354,446213.47160584806,264250.16357857635,0.5922057051025017,0.5751821019771551
27.0,0.13,0.02076923076923077,333808.55127767235,323703.4624804901,172103.2272967623,0.5316694050102573,0.5155746509130064
27.0,0.2,0.0135,301300.1638994007,272156.1555825174,142343.71091002843,0.5230221988011218,0.47243157477190995
27.0,0.32,0.0084375,176166.77571904726,52569.16981005663,37050.00032083109,0.7047857224053654,0.2103120759837192
27.0,0.5,0.0054,176166.77571904726,52569.16981005663,37050.00032083109,0.7047857224053654,0.2103120759837192
35.0,0.005,0.7,449500.165182698,195220.7511140517,76729.35550313984,0.3930389319028543,0.17069928210583288
35.0,0.008,0.4375,482128.06869103684,266479.13940432656,147004.8399826494,0.5516560895207643,0.3049082796232194
35.0,0.013,0.2692307692307692,479498.713829559,380360.0839388345,213814.35669021663,0.5621366849961049,0.4459122632104043
35.0,0.02,0.175,470893.55246472236,423959.56818734005,246322.74406849622,0.5810052716150769,0.523096446700552
35.0,0.032,0.109375,463603.0685306247,442012.47963398683,260067.09902622472,0.5883704895426846,0.5609693219902517
35.0,0.05,0.07,419740.64879597136,423391.86656952096,251820.48605158762,0.5947693045970185,0.599943052391843
35.0,0.08,0.04375,395478.8743923348,393076.60017798195,243812.90533708493,0.6202681747697227,0.6165004533091959
35.0,0.13,0.026923076923076925,288392.42185214575,266819.760375018,156327.09812789134,0.5858902575587803,0.5420638209697403
35.0,0.2,0.0175,245605.647288093,242295.05048523203,132901.93663471928,0.5485128002762059,0.5411192214111699
35.0,0.32,0.0109375,152144.0335755392,56883.70210548244,41472.09713331738,0.7290681794306124,0.2725844461901069
35.0,0.5,0.007,152144.0335755392,56883.70210548244,41472.09713331738,0.7290681794306124,0.2725844461901069
45.0,0.005,0.9,247517.90536916826,97758.44224620334,28922.90347626169,0.2958609283423292,0.11685176243360547
45.0,0.008,0.5625,359026.4547218463,178969.96388389284,93342.09758247923,0.5215517484433037,0.2599866844207775
45.0,0.013,0.34615384615384615,370739.0354684295,236286.1030355728,140311.93669888595,0.5938222133942512,0.37846550612508756
45.0,0.02,0.225,364643.71283500356,299973.5348556524,177840.00153998812,0.5928523048727112,0.48770894788595565
45.0,0.032,0.140625,370380.487078228,315187.93821320386,195767.42105006878,0.621113301986972,0.528557599225579
45.0,0.05,0.09,341338.0674719044,317118.1237137887,194811.29200953114,0.6143177492603855,0.5707282913165438
45.0,0.08,0.05625,308471.1317034312,298156.8896786314,188118.3887257677,0.6309375876859034,0.6098411468423164
45.0,0.13,0.03461538461538462,224092.7438759962,206302.76791549343,128838.3882124346,0.6245111954349052,0.5749333333333118
45.0,0.2,0.0225,192899.03392845587,179847.87252511774,107923.06545067638,0.600079744816574,0.5594795539033329
45.0,0.32,0.0140625,112703.71065336397,51206.68592729058,38484.19388163745,0.7515462714435757,0.34146341463415497
45.0,0.5,0.009,112703.71065336397,51206.68592729058,38484.19388163745,0.7515462714435757,0.34146341463415497
45.0,0.8,0.005625,27966.774435724114,7607.201678777093,4900.1613327550795,0.6441476826394344,0.1752136752136752
60.0,0.008,0.75,215726.6147712919,91364.39114910158,37647.58097116707,0.41205967114396164,0.17451523545706274
60.0,0.013,0.46153846153846156,218595.0018929048,135086.3417096446,74578.06516193043,0.5520770213929471,0.3411700382722753
60.0,0.02,0.3,226602.5826074075,165218.5501838309,101349.67829698094,0.6134279606267815,0.4472573839662315
60.0,0.032,0.1875,222778.06644525696,185865.50967400149,114257.42034423744,0.6147316979069385,0.5128755364806696
60.0,0.05,0.12,210467.9050483349,169856.32405149945,111150.0009624905,0.6543765831691405,0.5281090289608024
60.0,0.08,0.075,189911.13067677576,167131.3562859672,110074.3557918858,0.6586098398169221,0.579609817495267
60.0,0.13,0.046153846153846156,137204.51731713864,118649.63812420647,74817.0974220648,0.6305716444220734,0.5452961672473969
60.0,0.2,0.03,125252.9043104189,103321.69444308936,67048.54896769747,0.6489300173510849,0.5353053435114652
60.0,0.32,0.01875,72904.83934098977,36105.82289330023,26413.06474485055,0.7315458457464417,0.3622950819672153
60.0,0.5,0.012,72904.83934098977,36105.82289330023,26413.06474485055,0.7315458457464417,0.3622950819672153
60.0,0.8,0.0075,19122.58081075153,5109.314560372674,3705.0000320831086,0.7251461988304093,0.19374999999999998
70.0,0.008,0.875,104098.54928852631,38757.484803181884,10756.451706047736,0.277532243402045,0.10332950631458325
70.0,0.013,0.5384615384615384,162661.45302145317,80463.0336752815,44818.5487751989,0.5570079417595623,0.2755326965466603
70.0,0.02,0.35,161346.77559071392,118705.54693552094,73024.35547105696,0.6151722253613193,0.45259259259259577
70.0,0.032,0.21875,162780.96915152037,135946.87095242043,85932.09751831346,0.632100591328715,0.5279001468428771
70.0,0.05,0.14,149753.7109741951,126370.38012654716,82944.19426663371,0.6563578758216403,0.5538707102952948
70.0,0.08,0.0875,146526.77546238058,125348.51721447257,84497.90395750718,0.6741037376048926,0.5766721044045717
70.0,0.13,0.05384615384615385,102305.80733751846,87426.04914415313,52826.1294897011,0.6042378673957727,0.5163551401869271
70.0,0.2,0.035,91429.83950140419,70622.08125670624,47208.87137654284,0.6684718226434301,0.5163398692810546
70.0,0.32,0.021875,51152.903668760344,29066.322832342325,22827.58084283464,0.7853618421052632,0.4462616822429906
70.0,0.5,0.014,51152.903668760344,29066.322832342325,22827.58084283464,0.7853618421052632,0.4462616822429906
70.0,0.8,0.00875,14102.903347929254,5222.854883936511,4063.5484222847,0.7780320366132724,0.28813559322033894
90.0,0.013,0.6923076923076923,145740.93105415892,61641.810480321416,29527.898013793794,0.47902386032643063,0.20260538889257476
90.0,0.02,0.45,157423.7330242145,99619.41985710102,67668.8955313073,0.679274137797378,0.429851930400473
90.0,0.032,0.28125,158295.72522900932,143343.5834520807,96574.53189582755,0.6737276240070564,0.6100893233605102
90.0,0.05,0.18,158367.350399966,146171.43012146978,99446.36383520052,0.6803406366932286,0.6279473867817004
90.0,0.08,0.1125,148531.30610950207,141306.00137302856,98403.68013304668,0.6963871256485024,0.6625113769652057
90.0,0.13,0.06923076923076923,113878.72145805854,107626.67291430346,73114.33343896283,0.6793328406349539,0.6420368309622337
90.0,0.18,0.05,92509.67284434599,83384.55107431067,55799.08173923969,0.6691776956322838,0.6031702418094761
90.0,0.32,0.028125,53665.48104519212,38520.23798542321,28738.309480123546,0.7460574228798551,0.5355082805634928
90.0,0.5,0.018,53665.48104519212,38520.23798542321,28738.309480123546,0.7460574228798551,0.5355082805634928
90.0,0.8,0.01125,13910.29100812641,4590.3057360296725,3771.18509482343,0.8215542300860486,0.2711075629273535
120.0,0.013,0.9230769230769231,65858.77307000422,24407.40037622631,8968.684304880646,0.3674575811693763,0.13618055555555875
120.0,0.02,0.6,105799.37482148022,51964.09658440671,32193.048863872114,0.6195248446507688,0.30428392339929056
120.0,0.032,0.375,107990.09373124284,82386.2355303655,55737.56023639832,0.6765397141595922,0.5161358631201258
120.0,0.05,0.24,107798.0056431217,99542.72535690453,68872.72664314319,0.6918911090308622,0.6389053882049976
120.0,0.08,0.15,102364.65686483777,100761.65637746641,70770.73989481645,0.7023578456243311,0.691359127870297
120.0,0.13,0.09230769230769231,77685.9110671778,76227.19006475255,52197.65118388564,0.6847642047351531,0.6719062757563395
120.0,0.18,0.06666666666666667,67683.60990715513,63191.49276067003,44829.70094667901,0.7094262057784576,0.662342050138491
120.0,0.25,0.048,60279.07146268397,53376.477486579606,40475.704282606566,0.7583060214639179,0.671471927162369
120.0,0.4,0.03,37443.45660584183,31608.7809291712,25058.348447955083,0.7927654187013952,0.6692317088066476
120.0,0.65,0.018461538461538463,8726.287431775772,4696.782430850306,3699.982459280336,0.7877696090364763,0.4240041928721343
150.0,0.02,0.75,73020.91464137848,27739.743465022795,14562.106489923293,0.5249546200124287,0.19942377552295737
150.0,0.032,0.46875,77740.79337806956,48049.69186195232,32700.710239620057,0.6805602486186555,0.4206377220848485
150.0,0.05,0.3,77214.83789869022,66767.30399156337,46970.11107145412,0.7034897062398866,0.608304211336703
150.0,0.08,0.1875,75975.41237771805,73536.5796874708,52792.209551878725,0.717904065925349,0.6948591379723994
150.0,0.13,0.11538461538461539,57484.647133116465,56669.87349267054,39771.38129283014,0.7018081891072868,0.6918609276792125
150.0,0.18,0.08333333333333333,51314.96068371129,48727.488401464434,35408.23757694242,0.7266583757655417,0.6900178253119449
150.0,0.25,0.06,44902.87736120124,41554.141691627854,32074.137190273497,0.7718637874485482,0.714300264819721
150.0,0.4,0.0375,28881.81610674139,25330.473239459592,20590.01363619166,0.8128554662814872,0.712905779889156
150.0,0.65,0.023076923076923078,6521.847944293714,4375.263559543276,3571.923733866428,0.8163905294517374,0.5476858345021184
200.0,0.032,0.625,54260.31136823088,25278.90927775765,16519.57557839284,0.6534924191894642,0.3044504383007459
200.0,0.05,0.4,56391.574441190714,42106.51182602966,30217.285671772013,0.7176392524894952,0.535847526358478
200.0,0.08,0.25,55700.97202913721,51256.19087579811,37269.66262135154,0.7271250942478705,0.6691025535758292
200.0,0.13,0.15384615384615385,42853.93775457891,42479.59465903863,29595.286148333093,0.6966941748356803,0.6906083244397035
200.0,0.18,0.1111111111111111,38028.867922019635,36627.082231328226,26686.52367107461,0.7286008615845692,0.7017438364401709
200.0,0.25,0.08,33697.738887485386,30983.122585006167,24193.95205141129,0.7808752002007571,0.7179695982627606
200.0,0.4,0.05,20951.32218289515,18509.05934821584,15403.635256928892,0.8322213985668433,0.735210652695922
200.0,0.65,0.03076923076923077,4724.452262591539,3697.4670200311384,3109.9976171948306,0.8411157152575872,0.658276863504359
250.0,0.032,0.78125,30487.12370032272,11124.833220995255,5950.157205838824,0.5348536097250821,0.19516951695170373
250.0,0.05,0.5,32458.313366515184,19773.410585382677,13359.269176214204,0.6756178514843528,0.41158235874313676
250.0,0.08,0.3125,33395.886177581204,28897.594771122727,20814.116405665976,0.7202715855945718,0.6232539030402666
250.0,0.13,0.19230769230769232,25305.318846967595,24122.605047252102,16793.987132851187,0.6961929318974716,0.6636544370142823
250.0,0.18,0.1388888888888889,23013.982367240395,22667.08042714595,16272.605179380325,0.7178959474592219,0.7070747217806083
250.0,0.25,0.1,21276.042522337528,19504.029909422734,15312.16473877611,0.7850769717789726,0.719690455717975
250.0,0.4,0.0625,12810.44606729751,11483.437525196001,9458.051576998032,0.8236254654798237,0.7383077472331376
250.0,0.65,0.038461538461538464,2908.762477258689,2398.356985966116,2007.7778734536944,0.8371472158657453,0.6902515723270359
300.0,0.032,0.9375,15394.488205113614,5123.467885404454,2058.0866584377277,0.4016979718562751,0.13368983957219763
300.0,0.05,0.6,27788.74341481564,13149.066197634234,8744.581535406329,0.6650344141532761,0.31468071099408307
300.0,0.08,0.375,28927.55136581778,22037.077233368662,16263.458127565047,0.7380043167856594,0.5622134387351828
300.0,0.13,0.23076923076923078,23256.379240345268,21133.34851401917,15344.179420129583,0.7260647506925255,0.6597836774827972
300.0,0.18,0.16666666666666666,20150.955149058304,20016.722163669077,14557.532964015654,0.7272685729953325,0.722423967317299
300.0,0.25,0.12,19048.735405317275,17883.401004050807,14200.797943219803,0.7940770293079683,0.7454981992797162
300.0,0.4,0.075,11346.91777685299,10292.948731437536,8579.93460273132,0.8335740152407256,0.7561467150342673
300.0,0.65,0.046153846153846156,2675.5126559690707,2268.0114975983884,1916.3073553009074,0.844928412986485,0.7162393162393099
400.0,0.05,0.8,20429.94022942429,7526.92518064785,4418.0260267797175,0.5869629258623046,0.2162525184687834
400.0,0.08,0.5,21952.924356668118,13629.79323365104,10075.477574529314,0.7392245356777415,0.4589583333333413
400.0,0.13,0.3076923076923077,17516.60422625817,14672.55714059276,10756.932934767543,0.7331328023939099,0.6140992167101899
400.0,0.18,0.2222222222222222,16409.8109566095,15120.07665065525,11429.241243190494,0.7558983666061767,0.6964882943143872
400.0,0.25,0.16,15051.47376204068,14472.694058428931,11479.550028174524,0.7931868097141739,0.7626861136432747
400.0,0.4,0.1,9499.213310166784,8472.456743901785,7130.1268900097175,0.8415654520917755,0.7506018295618765
400.0,0.65,0.06153846153846154,2067.233710253007,1863.9404836584358,1522.9841272439232,0.8170776591829247,0.7367256637168164
500.0,0.08,0.625,14644.429956260798,6803.9272018227475,4751.8934180373735,0.6984045062628474,0.32448469706434974
500.0,0.13,0.38461538461538464,11484.123554082164,8329.076706697299,5986.745413099937,0.718776597205075,0.5213062524890617
500.0,0.18,0.2777777777777778,11260.020784607847,9867.153469436334,7450.273703544456,0.7550580546478575,0.6616571892770202
500.0,0.25,0.2,10162.374566774457,9893.222567109879,7610.347110311825,0.7692485495689244,0.7488748874887569
500.0,0.4,0.125,6809.980076474979,6065.4100587113135,5149.790172001977,0.8490423767154379,0.7562122229684468
500.0,0.65,0.07692307692307693,1353.7636686612673,1225.2475906566006,1042.7639069417914,0.851063829787237,0.7702702702702736
